Range;class;model;precision;recall;f1_score;roc_auc;accuracy;номер комбинации;RSI__h_bound;RSI__period;SMA__ma_long;SMA__ma_longest;SMA__ma_short;EMA__ema_long;EMA__ema_longest;EMA__ema_short;RSIEMA__h_bound;RSIEMA__period;ROC__roc_high;ROC__roc_low;MOM__mom_high;MOM__mom_low;STOCH__stoch_d;STOCH__stoch_k;STOCH__stoch_period;SHIFT1__num_shifts;SHIFT2__num_shifts;CORRELATION_REMOVER__threshold;DEPENDENCIES_REMOVER__correlation_threshold;DATAPREPROCESSOR__apply_balancing;DATAPREPROCESSOR__apply_scaling;n_estimators;min_samples_split;min_samples_leaf;max_features;max_depth
0,05;1;RandomForestClassifier;0.6456224899598394;0.8436188077246012;0.7314587314587314;0.52135562766048;0.604264449510527;375;70;13;21;200;13;34;200;13;80;8;14;5;21;14;5;8;3;13;1;0.03;0.5;FALSE;TRUE;100;2;1;log2;10
0,05;0;RandomForestClassifier;0.3930131004366812;0.16709988860007427;0.23449713392391872;0.47004236813856115;0.6060077779267802;376;70;21;21;200;13;21;134;5;70;13;14;5;21;14;5;8;3;5;1;0.01;0.5;FALSE;TRUE;100;5;2;log2;10
0,05;1;RandomForestClassifier;0.6446451204055766;0.8541141897565071;0.7347417840375586;0.5299576318614387;0.6060077779267802;376;70;21;21;200;13;21;134;5;70;13;14;5;21;14;5;8;3;5;1;0.01;0.5;FALSE;TRUE;100;5;2;log2;10
0,05;0;RandomForestClassifier;0.3981042654028436;0.031191979205347196;0.05785123966942149;0.4324480889752734;0.6330964194716374;377;70;21;21;200;5;34;134;5;80;21;14;9;14;5;5;13;3;3;3;0.01;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,05;1;RandomForestClassifier;0.6399392768423958;0.9733417296389588;0.7721898417985013;0.5675519110247266;0.6330964194716374;377;70;21;21;200;5;34;134;5;80;21;14;9;14;5;5;13;3;3;3;0.01;0.8;FALSE;TRUE;100;10;4;sqrt;10
0,05;0;RandomForestClassifier;0.37448979591836734;0.13627924248050502;0.1998366457936292;0.4844645741688733;0.6058736757409146;378;70;13;34;200;8;34;134;13;80;13;14;9;21;5;5;5;5;13;1;0.01;0.5;FALSE;TRUE;100;10;2;sqrt;10
0,05;1;RandomForestClassifier;0.6408831249035047;0.8713266162888329;0.7385463926696914;0.5155354258311267;0.6058736757409146;378;70;13;34;200;8;34;134;13;80;13;14;9;21;5;5;5;5;13;1;0.01;0.5;FALSE;TRUE;100;10;2;sqrt;10
0,05;0;RandomForestClassifier;0.36820428336079075;0.3319717786854809;0.34915055653192734;0.484745996945154;0.5530374145098566;379;70;13;21;200;13;21;200;13;70;21;14;5;14;5;3;5;3;8;3;0.01;0.3;FALSE;TRUE;100;10;1;log2;10
0,05;1;RandomForestClassifier;0.6422748061244781;0.6780016792611251;0.659654855509037;0.515254003054846;0.5530374145098566;379;70;13;21;200;13;21;200;13;70;21;14;5;14;5;3;5;3;8;3;0.01;0.3;FALSE;TRUE;100;10;1;log2;10
0,05;0;RandomForestClassifier;0.392183908045977;0.3167471221685852;0.3504519309778143;0.48351106500885616;0.5759688882928792;380;70;13;21;200;8;21;134;5;80;21;21;5;21;14;5;5;3;8;1;0.01;0.3;FALSE;FALSE;100;2;4;sqrt;10
0,05;1;RandomForestClassifier;0.6516471033699356;0.7225020990764064;0.6852478598447144;0.5164889349911438;0.5759688882928792;380;70;13;21;200;8;21;134;5;80;21;21;5;21;14;5;5;3;8;1;0.01;0.3;FALSE;FALSE;100;2;4;sqrt;10
0,05;0;RandomForestClassifier;0.4325581395348837;0.03453397697734868;0.0639614855570839;0.42224180736636296;0.6349738500737562;381;70;21;21;200;8;34;134;13;70;8;14;9;21;5;3;8;5;8;3;0.03;0.8;FALSE;FALSE;300;2;1;log2;10
0,05;1;RandomForestClassifier;0.6409831538249102;0.9743912678421495;0.77328002665334;0.577758192633637;0.6349738500737562;381;70;21;21;200;8;34;134;13;70;8;14;9;21;5;3;8;5;8;3;0.03;0.8;FALSE;FALSE;300;2;1;log2;10
0,05;0;RandomForestClassifier;0.3781094527363184;0.028221314519123655;0.0525224602626123;0.4376157298066979;0.6322918063564437;382;70;21;34;200;13;34;134;5;70;8;21;5;14;5;5;5;5;5;3;0.03;0.8;FALSE;FALSE;200;5;1;sqrt;10
0,05;1;RandomForestClassifier;0.6393329658213892;0.9737615449202351;0.7718801996672213;0.5623842701933021;0.6322918063564437;382;70;21;34;200;13;34;134;5;70;8;21;5;14;5;5;5;5;5;3;0.03;0.8;FALSE;FALSE;200;5;1;sqrt;10
0,05;0;RandomForestClassifier;0.4112903225806452;0.018937987374675083;0.0362087326943557;0.4468875209946614;0.6359125653748157;383;70;21;21;200;8;21;200;5;70;13;14;5;14;14;3;13;5;5;1;0.03;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;1;RandomForestClassifier;0.6397108959498159;0.9846767422334173;0.7755641894684633;0.5531124790053386;0.6359125653748157;383;70;21;21;200;8;21;200;5;70;13;14;5;14;14;3;13;5;5;1;0.03;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;0;RandomForestClassifier;0.3872146118721461;0.15744522836984776;0.2238648363252376;0.48781670487562523;0.6057395735550489;384;70;13;34;200;13;34;200;13;80;21;14;5;21;5;5;8;5;5;1;0.01;0.5;FALSE;FALSE;100;10;1;log2;10
0,05;1;RandomForestClassifier;0.6433511474379126;0.859151973131822;0.7357540895200432;0.5121832951243748;0.6057395735550489;384;70;13;34;200;13;34;200;13;80;21;14;5;21;5;5;8;5;5;1;0.01;0.5;FALSE;FALSE;100;10;1;log2;10
0,05;0;RandomForestClassifier;0.37238340066103565;0.376531748978834;0.3744460856720827;0.48081102762612155;0.5456617942872469;385;70;21;21;200;5;34;200;5;70;21;14;9;14;5;5;5;3;13;1;0.01;0.3;FALSE;FALSE;100;10;2;sqrt;10
0,05;1;RandomForestClassifier;0.6453316434305028;0.6412678421494542;0.6432933249105075;0.5191889723738785;0.5456617942872469;385;70;21;21;200;5;34;200;5;70;21;14;9;14;5;5;5;3;13;1;0.01;0.3;FALSE;FALSE;100;10;2;sqrt;10
0,05;0;RandomForestClassifier;0.37441958632334316;0.32937244708503527;0.35045436586329515;0.4844989482013729;0.5590720128738098;386;70;13;21;200;8;21;134;5;80;8;21;9;21;14;5;5;5;5;3;0.03;0.3;FALSE;FALSE;100;10;2;log2;10
0,05;1;RandomForestClassifier;0.6450471698113207;0.6889168765743073;0.6662606577344702;0.515501051798627;0.5590720128738098;386;70;13;21;200;8;21;134;5;80;8;21;9;21;14;5;5;5;5;3;0.03;0.3;FALSE;FALSE;100;10;2;log2;10
0,05;0;RandomForestClassifier;0.42021276595744683;0.029335313776457483;0.054842068726136756;0.43445916474062957;0.6348397478878905;387;70;13;34;200;8;34;200;13;70;13;21;9;21;5;3;5;3;5;1;0.01;0.8;FALSE;TRUE;300;10;4;log2;10
0,05;1;RandomForestClassifier;0.6403907002338699;0.977120067170445;0.7737056428155905;0.5655408352593705;0.6348397478878905;387;70;13;34;200;8;34;200;13;70;13;21;9;21;5;3;5;3;5;1;0.01;0.8;FALSE;TRUE;300;10;4;log2;10
0,05;0;RandomForestClassifier;0.36129848229342326;0.318232454511697;0.33840078973346494;0.48888678175809847;0.5506235751642752;388;70;13;34;200;8;34;134;13;70;13;14;5;14;5;3;8;5;8;1;0.01;0.3;FALSE;FALSE;100;5;2;log2;10
0,05;1;RandomForestClassifier;0.6389380530973451;0.6819899244332494;0.6597624124276577;0.5111132182419016;0.5506235751642752;388;70;13;34;200;8;34;134;13;70;13;14;5;14;5;3;8;5;8;1;0.01;0.3;FALSE;FALSE;100;5;2;log2;10
0,05;0;RandomForestClassifier;0.3633655994043187;0.18121054585963609;0.24182358771060455;0.4856083096924171;0.5896473112511734;389;70;13;34;200;5;21;134;13;80;13;14;5;21;5;5;8;3;5;3;0.01;0.5;FALSE;TRUE;200;2;2;sqrt;10
0,05;1;RandomForestClassifier;0.6393523061825319;0.820528967254408;0.7186982901268616;0.5143916903075829;0.5896473112511734;389;70;13;34;200;5;21;134;13;80;13;14;5;21;5;5;8;3;5;3;0.01;0.5;FALSE;TRUE;200;2;2;sqrt;10
0,05;0;RandomForestClassifier;0.3661132396764581;0.3193464537690308;0.3411344704482348;0.49532357266701643;0.5545125385543784;390;70;13;34;200;8;34;134;5;80;21;21;9;21;5;3;8;3;3;3;0.01;0.3;FALSE;TRUE;300;5;2;log2;10
0,05;1;RandomForestClassifier;0.6411511354737667;0.6874475230898405;0.6634927066450568;0.5046764273329836;0.5545125385543784;390;70;13;34;200;8;34;134;5;80;21;21;9;21;5;3;8;3;3;3;0.01;0.3;FALSE;TRUE;300;5;2;log2;10
0,05;0;RandomForestClassifier;0.41624365482233505;0.030449313033791312;0.05674740484429066;0.42839811084682344;0.6344374413302937;391;70;13;21;200;5;21;134;5;70;13;21;5;14;14;5;5;3;5;1;0.01;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;1;RandomForestClassifier;0.6403581267217631;0.9758606213266163;0.7732867598137059;0.5716018891531766;0.6344374413302937;391;70;13;21;200;5;21;134;5;70;13;21;5;14;14;5;5;3;5;1;0.01;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;0;RandomForestClassifier;0.365912373615792;0.2822131451912365;0.31865828092243187;0.4890902588824526;0.5641678959367038;392;70;13;34;200;8;34;200;5;80;13;14;9;21;14;5;13;3;13;1;0.01;0.3;FALSE;TRUE;100;10;1;sqrt;10
0,05;1;RandomForestClassifier;0.6407063197026023;0.7235516372795969;0.6796135646687698;0.5109097411175474;0.5641678959367038;392;70;13;34;200;8;34;200;5;80;13;14;9;21;14;5;13;3;13;1;0.01;0.3;FALSE;TRUE;100;10;1;sqrt;10
0,05;0;RandomForestClassifier;0.3632075471698113;0.028592647604901596;0.05301204819277108;0.4448022409686711;0.6310848866836529;393;70;13;34;200;13;34;134;5;70;21;21;9;21;14;3;8;3;5;3;0.01;0.8;FALSE;FALSE;100;10;4;log2;10
0,05;1;RandomForestClassifier;0.6389233954451345;0.9716624685138538;0.7709218086435173;0.5551977590313288;0.6310848866836529;393;70;13;34;200;13;34;134;5;70;21;21;9;21;14;3;8;3;5;3;0.01;0.8;FALSE;FALSE;100;10;4;log2;10
0,05;0;RandomForestClassifier;0.38165438165438165;0.17304121797252134;0.23811957077158916;0.4848516522763404;0.6001072817486925;394;70;13;21;200;5;21;134;5;80;13;21;5;14;14;5;13;5;3;1;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,05;1;RandomForestClassifier;0.6428800513149455;0.84151973131822;0.728909090909091;0.5151483477236596;0.6001072817486925;394;70;13;21;200;5;21;134;5;80;13;21;5;14;14;5;13;5;3;1;0.01;0.5;FALSE;FALSE;100;2;1;sqrt;10
0,05;0;RandomForestClassifier;0.37458823529411767;0.2955811362792425;0.33042756330427564;0.49776120601254054;0.5673863483974789;395;70;13;34;200;13;21;134;13;80;13;21;9;21;14;5;5;5;13;3;0.01;0.3;FALSE;FALSE;100;10;1;sqrt;10
0,05;1;RandomForestClassifier;0.6442235558889723;0.7210327455919395;0.6804675118858954;0.5022387939874595;0.5673863483974789;395;70;13;34;200;13;21;134;13;80;13;21;9;21;14;5;5;5;13;3;0.01;0.3;FALSE;FALSE;100;10;1;sqrt;10
0,05;0;RandomForestClassifier;0.4387755102040816;0.03193464537690308;0.059536171685704395;0.4338790931989924;0.6356443610030843;396;70;21;21;200;8;34;200;13;70;13;21;9;21;5;3;13;5;5;1;0.03;0.8;FALSE;TRUE;200;5;1;log2;10
0,05;1;RandomForestClassifier;0.6409585456548684;0.9769101595298069;0.774054054054054;0.5661209068010076;0.6356443610030843;396;70;21;21;200;8;34;200;13;70;13;21;9;21;5;3;13;5;5;1;0.03;0.8;FALSE;TRUE;200;5;1;log2;10
0,05;0;RandomForestClassifier;0.3575;0.21240252506498328;0.2664803167947822;0.4914811248368208;0.5777122167091323;397;70;21;34;200;8;21;200;5;70;8;21;5;14;14;3;5;3;3;3;0.03;0.5;FALSE;FALSE;100;5;1;log2;10
0,05;1;RandomForestClassifier;0.6378692163223493;0.7842149454240135;0.7035119103662555;0.5085188751631793;0.5777122167091323;397;70;21;34;200;8;21;200;5;70;8;21;5;14;14;3;5;3;3;3;0.03;0.5;FALSE;FALSE;100;5;1;log2;10
0,05;0;RandomForestClassifier;0.3628076572470374;0.2955811362792425;0.3257622263147125;0.46348978896370635;0.5581332975727504;398;70;21;34;200;5;21;200;13;70;13;14;9;14;14;3;5;5;3;1;0.03;0.3;FALSE;TRUE;100;2;1;sqrt;10
0,05;1;RandomForestClassifier;0.6395591867756033;0.7065491183879093;0.6713872544130847;0.5365102110362937;0.5581332975727504;398;70;21;34;200;5;21;200;13;70;13;14;9;14;14;3;5;5;3;1;0.03;0.3;FALSE;TRUE;100;2;1;sqrt;10
0,05;0;RandomForestClassifier;0.37880633373934225;0.34645376903082065;0.3619084561675718;0.46331144931209844;0.5588038085020786;399;70;21;34;200;13;34;134;5;70;21;21;5;14;14;5;5;3;13;3;0.03;0.3;FALSE;FALSE;100;5;2;sqrt;10
0,05;1;RandomForestClassifier;0.6475770925110133;0.6788413098236776;0.6628407460545194;0.5366885506879016;0.5588038085020786;399;70;21;34;200;13;34;134;5;70;21;21;5;14;14;5;5;3;13;3;0.03;0.3;FALSE;FALSE;100;5;2;sqrt;10
0,05;0;RandomForestClassifier;0.3635698610095099;0.1845525436316376;0.24482758620689654;0.48120173020640317;0.5888426981359797;400;70;13;34;200;5;21;200;13;70;8;21;9;14;5;3;13;5;8;3;0.03;0.5;FALSE;FALSE;100;2;1;log2;10
0,05;1;RandomForestClassifier;0.6394088669950739;0.8173803526448362;0.7175234936428966;0.5187982697935968;0.5888426981359797;400;70;13;34;200;5;21;200;13;70;8;21;9;14;5;3;13;5;8;3;0.03;0.5;FALSE;FALSE;100;2;1;log2;10
0,05;0;RandomForestClassifier;0.4;0.025993316004455997;0.04881450488145049;0.43768081442605655;0.6341692369585624;401;70;21;34;200;5;34;134;13;70;8;21;5;14;5;5;8;5;3;1;0.03;0.8;FALSE;FALSE;100;10;2;log2;10
0,05;1;RandomForestClassifier;0.6397967591321065;0.9779596977329975;0.7735347833305661;0.5623191855739434;0.6341692369585624;401;70;21;34;200;5;34;134;13;70;8;21;5;14;5;5;8;5;3;1;0.03;0.8;FALSE;FALSE;100;10;2;log2;10
0,05;0;RandomForestClassifier;0.3910939012584705;0.1500185666542889;0.2168545356951154;0.47876417480653105;0.6086898216440928;402;70;21;21;200;5;34;134;5;70;21;21;9;14;5;3;8;3;3;1;0.01;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,05;1;RandomForestClassifier;0.6436799501867995;0.867968094038623;0.7391848409009654;0.5212358251934689;0.6086898216440928;402;70;21;21;200;5;34;134;5;70;21;21;9;14;5;3;8;3;3;1;0.01;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,05;0;RandomForestClassifier;0.3562322946175637;0.18678054214630524;0.24506699147381242;0.49005425173265393;0.5844173260024138;403;70;13;34;200;5;21;134;13;70;21;21;5;21;14;5;13;5;5;1;0.03;0.5;FALSE;FALSE;100;2;4;log2;10
0,05;1;RandomForestClassifier;0.6377171215880894;0.8091939546599496;0.7132944768248681;0.5099457482673462;0.5844173260024138;403;70;13;34;200;5;21;134;13;70;21;21;5;21;14;5;13;5;5;1;0.03;0.5;FALSE;FALSE;100;2;4;log2;10
0,05;0;RandomForestClassifier;0.3793250747543785;0.32974378017081324;0.3528009535160906;0.46624243966149137;0.5630950784497787;404;70;21;34;200;8;21;200;13;70;13;14;5;21;14;3;13;3;8;1;0.03;0.3;FALSE;FALSE;100;5;1;log2;10
0,05;1;RandomForestClassifier;0.647185301016419;0.6950041981528128;0.6702429149797571;0.5337575603385086;0.5630950784497787;404;70;21;34;200;8;21;200;13;70;13;14;5;21;14;3;13;3;8;1;0.03;0.3;FALSE;FALSE;100;5;1;log2;10
0,05;0;RandomForestClassifier;0.3814814814814815;0.15298923134051243;0.21839385104691228;0.4694271431079052;0.6045326538822583;405;70;21;21;200;13;21;200;5;80;21;21;9;14;5;3;8;5;5;3;0.01;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,05;1;RandomForestClassifier;0.6423082954367257;0.8597816960537363;0.7353020375190736;0.5305728568920949;0.6045326538822583;405;70;21;21;200;13;21;200;5;80;21;21;9;14;5;3;8;5;5;3;0.01;0.5;FALSE;TRUE;100;2;4;sqrt;10
0,05;0;RandomForestClassifier;0.3710972346119536;0.15447456368362422;0.21814368117461982;0.4776183737232112;0.6001072817486925;406;70;21;34;200;13;21;200;5;80;21;21;5;14;14;3;8;3;8;3;0.01;0.5;FALSE;TRUE;200;5;1;sqrt;10
0,05;1;RandomForestClassifier;0.640625;0.8520151133501259;0.7313513513513513;0.5223816262767887;0.6001072817486925;406;70;21;34;200;13;21;200;5;80;21;21;5;14;14;3;8;3;8;3;0.01;0.5;FALSE;TRUE;200;5;1;sqrt;10
0,05;0;RandomForestClassifier;0.4014481094127112;0.18529520980319347;0.2535569105691057;0.48819142859726194;0.6060077779267802;407;70;13;34;200;5;21;200;5;80;13;14;9;14;14;3;8;3;8;1;0.01;0.5;FALSE;FALSE;100;10;1;sqrt;10
0,05;1;RandomForestClassifier;0.6469262954618603;0.8438287153652393;0.7323738385862635;0.511808571402738;0.6060077779267802;407;70;13;34;200;5;21;200;5;80;13;14;9;14;14;3;8;3;8;1;0.01;0.5;FALSE;FALSE;100;10;1;sqrt;10
0,05;0;RandomForestClassifier;0.37876802096985585;0.32194578536947643;0.34805299076676033;0.48983857611377324;0.564436100308435;408;70;13;21;200;13;34;134;13;80;21;14;5;14;14;3;13;3;13;1;0.01;0.3;FALSE;TRUE;100;10;1;sqrt;10
0,05;1;RandomForestClassifier;0.646671826625387;0.7015113350125944;0.6729762384212646;0.5101614238862268;0.564436100308435;408;70;13;21;200;13;34;134;13;80;21;14;5;14;14;3;13;3;13;1;0.01;0.3;FALSE;TRUE;100;10;1;sqrt;10
0,05;0;RandomForestClassifier;0.39585296889726673;0.155959896026736;0.2237613212573255;0.47605875917381346;0.6092262303875553;409;70;21;34;200;8;21;134;5;70;21;14;5;21;14;3;13;3;13;1;0.01;0.5;FALSE;FALSE;200;5;1;sqrt;10
0,05;1;RandomForestClassifier;0.6446216385240775;0.8654492023509656;0.7388888888888889;0.5239412408261864;0.6092262303875553;409;70;21;34;200;8;21;134;5;70;21;14;5;21;14;3;13;3;13;1;0.01;0.5;FALSE;FALSE;200;5;1;sqrt;10
0,05;0;RandomForestClassifier;0.34513274336283184;0.028963980690679538;0.05344295991778006;0.44362682053761915;0.6294756604532654;410;70;13;21;200;5;34;134;13;80;13;21;5;14;5;5;13;3;8;3;0.03;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;1;RandomForestClassifier;0.6383626054487622;0.9689336691855583;0.7696540225093789;0.5563731794623807;0.6294756604532654;410;70;13;21;200;5;34;134;13;80;13;21;5;14;5;5;13;3;8;3;0.03;0.8;FALSE;FALSE;100;5;2;log2;10
0,05;0;RandomForestClassifier;0.4114285714285714;0.026735982176011884;0.0502092050209205;0.43134328730486693;0.6347056457020249;411;70;21;34;200;8;34;200;13;70;21;21;9;21;5;3;13;3;5;1;0.03;0.8;FALSE;FALSE;100;10;2;sqrt;10
0,05;1;RandomForestClassifier;0.6400714089535842;0.9783795130142737;0.7738668437655654;0.5686567126951331;0.6347056457020249;411;70;21;34;200;8;34;200;13;70;21;21;9;21;5;3;13;3;5;1;0.03;0.8;FALSE;FALSE;100;10;2;sqrt;10
0,05;0;RandomForestClassifier;0.3886255924170616;0.030449313033791312;0.05647382920110193;0.44881971576026786;0.6325600107281749;412;70;21;21;200;8;34;134;13;70;21;21;5;14;14;3;13;3;3;3;0.03;0.8;FALSE;FALSE;100;2;4;log2;10
0,05;1;RandomForestClassifier;0.6396632624896494;0.9729219143576826;0.771856786011657;0.5511802842397322;0.6325600107281749;412;70;21;21;200;8;34;134;13;70;21;21;5;14;14;3;13;3;3;3;0.03;0.8;FALSE;FALSE;100;2;4;log2;10
0,05;0;RandomForestClassifier;0.4050632911392405;0.02376531748978834;0.044896527534198524;0.44208965433597636;0.6348397478878905;413;70;13;34;200;8;21;134;5;80;13;21;5;14;5;5;8;3;5;3;0.01;0.8;FALSE;TRUE;300;5;1;log2;10
0,05;1;RandomForestClassifier;0.6398136731059049;0.9802686817800168;0.7742684241067728;0.5579103456640236;0.6348397478878905;413;70;13;34;200;8;21;134;5;80;13;21;5;14;5;5;8;3;5;3;0.01;0.8;FALSE;TRUE;300;5;1;log2;10
0,05;0;RandomForestClassifier;0.3590733590733591;0.1726698848867434;0.23319959879638916;0.4809489914300315;0.5899155156229047;414;70;21;34;200;8;34;134;13;80;13;21;5;14;5;5;13;5;5;3;0.01;0.5;FALSE;FALSE;100;5;1;log2;10
0,05;1;RandomForestClassifier;0.6384290814670561;0.8257766582703611;0.7201171517481237;0.5190510085699686;0.5899155156229047;414;70;21;34;200;8;34;134;13;80;13;21;5;14;5;5;13;5;5;3;0.01;0.5;FALSE;FALSE;100;5;1;log2;10
0,05;0;RandomForestClassifier;0.36194746957078794;0.20980319346453769;0.26563234602726843;0.4878803864732493;0.5810647713557731;415;70;21;34;200;8;21;134;13;80;13;14;5;14;5;5;8;5;13;3;0.03;0.5;FALSE;FALSE;100;2;4;log2;10
0,05;1;RandomForestClassifier;0.6390773405698779;0.7909319899244333;0.7069418386491557;0.5121196135267507;0.5810647713557731;415;70;21;34;200;8;21;134;13;80;13;14;5;14;5;5;8;5;13;3;0.03;0.5;FALSE;FALSE;100;2;4;log2;10
0,05;0;RandomForestClassifier;0.38123667377398723;0.3319717786854809;0.35490273918221515;0.48494495322169645;0.5641678959367038;416;70;13;21;200;8;34;200;13;70;21;14;5;21;14;5;8;5;8;3;0.01;0.3;FALSE;TRUE;100;2;4;sqrt;10
0,05;1;RandomForestClassifier;0.6480829420970265;0.695424013434089;0.6709194005670311;0.5150550467783035;0.5641678959367038;416;70;13;21;200;8;34;200;13;70;21;14;5;21;14;5;8;5;8;3;0.01;0.3;FALSE;TRUE;100;2;4;sqrt;10
0,05;0;RandomForestClassifier;0.37858220211161386;0.1864092090605273;0.249813386414531;0.479150395511827;0.5956819096151267;417;70;21;21;200;13;34;200;5;80;13;14;5;14;14;5;5;5;8;3;0.03;0.5;FALSE;TRUE;100;2;2;sqrt;10
0,05;1;RandomForestClassifier;0.6426357853531235;0.8270361041141897;0.7232675539238183;0.520849604488173;0.5956819096151267;417;70;21;21;200;13;34;200;5;80;13;14;5;14;14;5;5;5;8;3;0.03;0.5;FALSE;TRUE;100;2;2;sqrt;10
0,05;0;RandomForestClassifier;0.3631032927379341;0.298923134051244;0.32790224032586557;0.4659319821298681;0.5574627866434223;418;70;21;34;200;8;34;134;5;80;13;14;5;21;14;5;5;3;8;1;0.03;0.3;FALSE;TRUE;100;2;4;sqrt;10
0,05;1;RandomForestClassifier;0.6396946564885496;0.7036104114189756;0.6701319472211116;0.534068017870132;0.5574627866434223;418;70;21;34;200;8;34;134;5;80;13;14;5;21;14;5;5;3;8;1;0.03;0.3;FALSE;TRUE;100;2;4;sqrt;10
0,05;0;RandomForestClassifier;0.4005956813104989;0.19977720014853323;0.2666005946481665;0.4773226089469761;0.6030575298377363;419;70;21;34;200;8;34;134;13;70;21;21;5;14;5;5;8;5;8;3;0.01;0.5;FALSE;TRUE;100;10;4;sqrt;10
0,05;1;RandomForestClassifier;0.6475302584232908;0.831024349286314;0.7278911564625851;0.5226773910530239;0.6030575298377363;419;70;21;34;200;8;34;134;13;70;21;21;5;14;5;5;8;5;8;3;0.01;0.5;FALSE;TRUE;100;10;4;sqrt;10
0,05;0;RandomForestClassifier;0.3795379537953795;0.1708132194578537;0.235595390524968;0.48287931549999175;0.5997049751910957;420;70;21;34;200;5;21;200;5;70;21;21;9;14;14;5;8;3;13;3;0.01;0.5;FALSE;TRUE;100;10;2;sqrt;10
0,05;1;RandomForestClassifier;0.6424339471577262;0.8421494542401343;0.7288582069216096;0.5171206845000083;0.5997049751910957;420;70;21;34;200;5;21;200;5;70;21;21;9;14;14;5;8;3;13;3;0.01;0.5;FALSE;TRUE;100;10;2;sqrt;10
0,05;0;RandomForestClassifier;0.39622641509433965;0.023393984404010398;0.04417952314165498;0.4410700472631255;0.6344374413302937;421;70;13;34;200;5;21;200;13;70;21;21;9;14;14;5;13;5;8;1;0.03;0.8;FALSE;TRUE;100;10;2;log2;10
0,05;1;RandomForestClassifier;0.639627295149356;0.9798488664987406;0.7740009948598906;0.5589299527368745;0.6344374413302937;421;70;13;34;200;5;21;200;13;70;21;21;9;14;14;5;13;5;8;1;0.03;0.8;FALSE;TRUE;100;10;2;log2;10
0,05;0;RandomForestClassifier;0.4186851211072664;0.04493130337913108;0.08115358819584172;0.4347060186202809;0.6325600107281749;422;70;21;21;200;8;21;134;13;70;13;14;9;21;5;3;5;5;5;1;0.03;0.8;FALSE;TRUE;100;10;4;log2;10
0,05;1;RandomForestClassifier;0.6411830357142857;0.964735516372796;0.7703654039557493;0.5652939813797191;0.6325600107281749;422;70;21;21;200;8;21;134;13;70;13;14;9;21;5;3;5;5;5;1;0.03;0.8;FALSE;TRUE;100;10;4;log2;10
0,05;0;RandomForestClassifier;0.37383177570093457;0.029706646862235425;0.05503955968352253;0.4361297738983707;0.6316212954271154;423;70;13;21;200;13;34;134;13;80;13;21;5;21;14;3;5;5;5;3;0.03;0.8;FALSE;TRUE;300;2;1;sqrt;10
0,05;1;RandomForestClassifier;0.6392378848543421;0.9718723761544921;0.7712167902057133;0.5638702261016293;0.6316212954271154;423;70;13;21;200;13;34;134;13;80;13;21;5;21;14;3;5;5;5;3;0.03;0.8;FALSE;TRUE;300;2;1;sqrt;10
0,03;0;RandomForestClassifier;0.3938679245283019;0.4463748747076512;0.41848081440877055;0.49709932278395236;0.5032775919732442;1;70;21;21;200;8;34;200;13;70;13;14;9;21;14;5;5;3;8;1;0.01;0.3;FALSE;TRUE;100;5;1;log2;10
0,03;1;RandomForestClassifier;0.5941709527308352;0.5412762159750112;0.5664915353181553;0.5029006772160476;0.5032775919732442;1;70;21;21;200;8;34;200;13;70;13;14;9;21;14;5;5;3;8;1;0.01;0.3;FALSE;TRUE;100;5;1;log2;10
0,03;0;RandomForestClassifier;0.42501637197118536;0.21683929168058805;0.28716814159292037;0.4414736571858209;0.5689632107023411;2;70;21;34;200;13;34;134;13;80;13;14;5;14;14;3;13;3;8;3;0.03;0.8;FALSE;FALSE;100;10;1;log2;10
0,03;1;RandomForestClassifier;0.6059179556153329;0.8041053101294066;0.6910834132310643;0.5585263428141791;0.5689632107023411;2;70;21;34;200;13;34;134;13;80;13;14;5;14;14;3;13;3;8;3;0.03;0.8;FALSE;FALSE;100;10;1;log2;10
0,03;0;RandomForestClassifier;0.42761116856256465;0.2763113932509188;0.33570123807590824;0.4329901556703854;0.5621404682274247;3;70;21;34;200;5;21;134;5;70;8;21;9;14;14;5;5;5;5;3;0.03;0.8;FALSE;FALSE;100;10;4;log2;10
